Randomizer Version: 4.6.1-HAL
Random Seed: 243707437309418
Settings String: 322AAgEAQH8AP8AAgEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAIAElNhcHBoaXJlIChVL0UpIDEuMk7fFzDjwziK

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
RALTS Lv4                HP 28  ATK 25  DEF 25  SPATK 45  SPDEF 35  SPEED 40 
POOCHYENA Lv4            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
SURSKIT Lv3              HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 

Set #87 - ROUTE 102 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 30-35         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 5-10          HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
SURSKIT Lvs 20-30        HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 

Set #88 - ROUTE 102 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-10         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
CORPHISH Lvs 10-30       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 25-30       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 30-35       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 20-25       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 35-40       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 40-45       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 

Set #89 - ROUTE 103 Grass/Cave (rate=20)
ZIGZAGOON Lv2            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv3            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv3            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv4            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
POOCHYENA Lv2            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
POOCHYENA Lv3            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
POOCHYENA Lv3            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
POOCHYENA Lv4            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv2              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 

Set #90 - ROUTE 103 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #91 - ROUTE 103 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
SHARPEDO Lvs 30-35       HP 70  ATK 120 DEF 40  SPATK 95  SPDEF 40  SPEED 95 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #92 - ROUTE 104 Grass/Cave (rate=20)
ZIGZAGOON Lv4            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
WURMPLE Lv4              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
ZIGZAGOON Lv5            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
WURMPLE Lv5              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
ZIGZAGOON Lv4            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv5            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
TAILLOW Lv4              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
TAILLOW Lv5              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv5              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 

Set #93 - ROUTE 104 Surfing (rate=4)
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #94 - ROUTE 104 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 25-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 30-35       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 20-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 35-40       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 40-45       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #95 - ROUTE 105 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #96 - ROUTE 105 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #97 - ROUTE 106 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #98 - ROUTE 106 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #99 - ROUTE 107 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #100 - ROUTE 107 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #101 - ROUTE 108 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #102 - ROUTE 108 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #103 - ROUTE 109 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #104 - ROUTE 109 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #105 - ROUTE 110 Grass/Cave (rate=20)
ZIGZAGOON Lv12           HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ELECTRIKE Lv12           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
GULPIN Lv12              HP 70  ATK 43  DEF 53  SPATK 43  SPDEF 53  SPEED 40 
ELECTRIKE Lv13           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
PLUSLE Lv13              HP 60  ATK 50  DEF 40  SPATK 85  SPDEF 75  SPEED 95 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PLUSLE Lv13              HP 60  ATK 50  DEF 40  SPATK 85  SPDEF 75  SPEED 95 
GULPIN Lv13              HP 70  ATK 43  DEF 53  SPATK 43  SPDEF 53  SPEED 40 
WINGULL Lv12             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv12             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
MINUN Lv12               HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 
MINUN Lv13               HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 

Set #106 - ROUTE 110 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #107 - ROUTE 110 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #108 - ROUTE 111 Grass/Cave (rate=10)
SANDSHREW Lv20           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv20            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
SANDSHREW Lv21           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv21            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
CACNEA Lv19              HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 
CACNEA Lv21              HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 
SANDSHREW Lv19           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv19            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
BALTOY Lv20              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv20              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv22              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv22              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 

Set #109 - ROUTE 111 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 30-35         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 5-10          HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
SURSKIT Lvs 20-30        HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 

Set #110 - ROUTE 111 Rock Smash (rate=20)
GEODUDE Lvs 10-15        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 5-10         HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #111 - ROUTE 111 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-10         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
BARBOACH Lvs 10-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 25-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 30-35       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 20-25       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 35-40       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 40-45       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #112 - ROUTE 112 Grass/Cave (rate=20)
NUMEL Lv15               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv15               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MACHOP Lv15              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
NUMEL Lv14               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv14               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MACHOP Lv14              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MACHOP Lv16              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 

Set #113 - ROUTE 113 Grass/Cave (rate=20)
SPINDA Lv15              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SPINDA Lv15              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SANDSHREW Lv15           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
SPINDA Lv14              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SPINDA Lv14              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SANDSHREW Lv14           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SANDSHREW Lv16           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SKARMORY Lv16            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SKARMORY Lv16            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 

Set #114 - ROUTE 114 Grass/Cave (rate=20)
SWABLU Lv16              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
LOTAD Lv16               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
SWABLU Lv17              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
SWABLU Lv15              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
LOTAD Lv15               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
SEVIPER Lv16             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
LOMBRE Lv16              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
LOMBRE Lv18              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
SEVIPER Lv17             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
SEVIPER Lv15             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
SEVIPER Lv17             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
SURSKIT Lv15             HP 40  ATK 30  DEF 32  SPATK 50  SPDEF 52  SPEED 65 

Set #115 - ROUTE 114 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
