Randomizer Version: 4.6.1-HAL
Random Seed: 113052562188845
Settings String: 322AAgEAQEBAAQABwAEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAIAEEZpcmUgUmVkIChVKSAxLjDynVAU48M4ig==

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
MANKEY Lv10              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
EKANS Lv8                HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
MANKEY Lv12              HP 40  ATK 80  DEF 35  SPATK 35  SPDEF 45  SPEED 70 
EKANS Lv12               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 

Set #151 - ROUTE 4 Surfing (rate=2)
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 30-35      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 35-40      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #152 - ROUTE 4 Fishing (rate=20)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
HORSEA Lvs 5-15          HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
KRABBY Lvs 5-15          HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
HORSEA Lvs 25-35         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #153 - ROUTE 5 Grass/Cave (rate=21)
MEOWTH Lv10              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PIDGEY Lv13              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
MEOWTH Lv12              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
ODDISH Lv15              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
ODDISH Lv16              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv16              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv14              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv16              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 

Set #154 - ROUTE 6 Grass/Cave (rate=21)
MEOWTH Lv10              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PIDGEY Lv13              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
MEOWTH Lv12              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
ODDISH Lv15              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
ODDISH Lv16              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv16              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv14              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv16              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 

Set #155 - ROUTE 6 Surfing (rate=2)
PSYDUCK Lvs 20-25        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 20-25        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 25-30        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 30-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 35-40        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #156 - ROUTE 6 Fishing (rate=20)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
POLIWAG Lvs 5-15         HP 40  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 90 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-15         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
POLIWAG Lvs 15-25        HP 40  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 90 
POLIWHIRL Lvs 20-30      HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
PSYDUCK Lvs 15-25        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #157 - ROUTE 7 Grass/Cave (rate=21)
PIDGEY Lv19              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv17              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
ODDISH Lv19              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
MEOWTH Lv18              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PIDGEY Lv22              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
ODDISH Lv22              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
GROWLITHE Lv18           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
GROWLITHE Lv20           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
MEOWTH Lv17              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
MEOWTH Lv19              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
MEOWTH Lv17              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
MEOWTH Lv20              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 

Set #158 - ROUTE 8 Grass/Cave (rate=21)
PIDGEY Lv18              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv18              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
GROWLITHE Lv16           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
PIDGEY Lv20              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
MEOWTH Lv20              HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
EKANS Lv17               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
GROWLITHE Lv17           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
EKANS Lv19               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
EKANS Lv17               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
GROWLITHE Lv15           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 
EKANS Lv17               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
GROWLITHE Lv18           HP 55  ATK 70  DEF 45  SPATK 70  SPDEF 50  SPEED 60 

Set #159 - ROUTE 9 Grass/Cave (rate=21)
SPEAROW Lv16             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
RATTATA Lv16             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
EKANS Lv11               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
EKANS Lv15               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SPEAROW Lv13             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
RATTATA Lv14             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
SPEAROW Lv17             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
RATTATA Lv17             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
RATTATA Lv14             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
EKANS Lv13               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
RATTATA Lv14             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
EKANS Lv17               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 

Set #160 - ROUTE 10 Grass/Cave (rate=21)
SPEAROW Lv16             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
VOLTORB Lv16             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
EKANS Lv11               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
EKANS Lv15               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SPEAROW Lv13             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
VOLTORB Lv14             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
SPEAROW Lv17             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
VOLTORB Lv17             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
VOLTORB Lv14             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
EKANS Lv13               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
VOLTORB Lv14             HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
EKANS Lv17               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 

Set #161 - ROUTE 10 Surfing (rate=2)
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 30-35      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 35-40      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #162 - ROUTE 10 Fishing (rate=20)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
HORSEA Lvs 5-15          HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
KRABBY Lvs 5-15          HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
HORSEA Lvs 25-35         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #163 - ROUTE 11 Grass/Cave (rate=21)
EKANS Lv14               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SPEAROW Lv15             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
EKANS Lv12               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SPEAROW Lv13             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DROWZEE Lv11             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 
DROWZEE Lv13             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 
EKANS Lv15               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
SPEAROW Lv17             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
EKANS Lv12               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
DROWZEE Lv15             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 
EKANS Lv12               HP 35  ATK 60  DEF 44  SPATK 40  SPDEF 54  SPEED 55 
DROWZEE Lv15             HP 60  ATK 48  DEF 45  SPATK 43  SPDEF 90  SPEED 42 

Set #164 - ROUTE 11 Surfing (rate=2)
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 30-35      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 35-40      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #165 - ROUTE 11 Fishing (rate=20)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
HORSEA Lvs 5-15          HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
KRABBY Lvs 5-15          HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
HORSEA Lvs 25-35         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #166 - ROUTE 12 Grass/Cave (rate=21)
ODDISH Lv24              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
VENONAT Lv24             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv22              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv23              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv25              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
VENONAT Lv26             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv26              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv27              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv23              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
GLOOM Lv28               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
PIDGEY Lv23              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
GLOOM Lv30               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 

Set #167 - ROUTE 12 Surfing (rate=2)
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 30-35      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 35-40      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #168 - ROUTE 12 Fishing (rate=60)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
HORSEA Lvs 5-15          HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
KRABBY Lvs 5-15          HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
HORSEA Lvs 25-35         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #169 - ROUTE 13 Grass/Cave (rate=21)
ODDISH Lv24              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
VENONAT Lv24             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv22              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv27              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv25              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
VENONAT Lv26             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv26              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
DITTO Lv25               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
GLOOM Lv28               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
GLOOM Lv30               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 

Set #170 - ROUTE 13 Surfing (rate=2)
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 10-20      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 20-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 30-35      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
TENTACOOL Lvs 35-40      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 

Set #171 - ROUTE 13 Fishing (rate=20)
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lv5             HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
HORSEA Lvs 5-15          HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
MAGIKARP Lvs 5-15        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
KRABBY Lvs 5-15          HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
HORSEA Lvs 15-25         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
GYARADOS Lvs 15-25       HP 95  ATK 125 DEF 79  SPATK 60  SPDEF 100 SPEED 81 
HORSEA Lvs 25-35         HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
PSYDUCK Lvs 25-35        HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 

Set #172 - ROUTE 14 Grass/Cave (rate=21)
ODDISH Lv24              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
VENONAT Lv24             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv22              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
DITTO Lv23               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
PIDGEY Lv27              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
VENONAT Lv26             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv26              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
GLOOM Lv30               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
DITTO Lv23               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
DITTO Lv23               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 

Set #173 - ROUTE 15 Grass/Cave (rate=21)
ODDISH Lv24              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
VENONAT Lv24             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv22              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
PIDGEY Lv27              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
PIDGEY Lv25              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
VENONAT Lv26             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
ODDISH Lv26              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
DITTO Lv25               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
GLOOM Lv28               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
PIDGEOTTO Lv29           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
GLOOM Lv30               HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 

Set #174 - ROUTE 16 Grass/Cave (rate=21)
SPEAROW Lv20             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DODUO Lv18               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
RATTATA Lv18             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
RATTATA Lv20             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
SPEAROW Lv22             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DODUO Lv20               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
RATTATA Lv22             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
DODUO Lv22               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
RATTATA Lv18             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
RATICATE Lv23            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
RATTATA Lv18             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
RATICATE Lv25            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 

Set #175 - ROUTE 17 Grass/Cave (rate=21)
SPEAROW Lv20             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DODUO Lv24               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
SPEAROW Lv22             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DODUO Lv26               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
RATICATE Lv25            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
RATICATE Lv27            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
DODUO Lv28               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
RATICATE Lv29            HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
RATTATA Lv22             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
FEAROW Lv25              HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100
RATTATA Lv22             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
FEAROW Lv27              HP 65  ATK 90  DEF 65  SPATK 61  SPDEF 61  SPEED 100

Set #176 - ROUTE 18 Grass/Cave (rate=21)
SPEAROW Lv20             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
DODUO Lv24               HP 35  ATK 85  DEF 45  SPATK 35  SPDEF 35  SPEED 75 
