Randomizer Version: 4.6.1-HAL
Random Seed: 99248410065537
Settings String: 322AAgEAQH8AP8AAgEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAIAC0VtZXJhbGQgKFUpPZRG/+PDOIo=

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
WINGULL Lv2              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
ZIGZAGOON Lv3            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv3            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ZIGZAGOON Lv4            HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv2              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 

Set #6 - ROUTE 103 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #7 - ROUTE 103 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
SHARPEDO Lvs 30-35       HP 70  ATK 120 DEF 40  SPATK 95  SPDEF 40  SPEED 95 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #8 - ROUTE 104 Grass/Cave (rate=20)
POOCHYENA Lv4            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
WURMPLE Lv4              HP 45  ATK 45  DEF 35  SPATK 20  SPDEF 30  SPEED 20 
POOCHYENA Lv5            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
MARILL Lv5               HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lv4               HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
POOCHYENA Lv5            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
TAILLOW Lv4              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
TAILLOW Lv5              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv4              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv3              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv5              HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 

Set #9 - ROUTE 104 Surfing (rate=4)
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #10 - ROUTE 104 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 25-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 30-35       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 20-25       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 35-40       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
MAGIKARP Lvs 40-45       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 

Set #11 - ROUTE 105 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #12 - ROUTE 105 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #13 - ROUTE 110 Grass/Cave (rate=20)
POOCHYENA Lv12           HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
ELECTRIKE Lv12           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
GULPIN Lv12              HP 70  ATK 43  DEF 53  SPATK 43  SPDEF 53  SPEED 40 
ELECTRIKE Lv13           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
MINUN Lv13               HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
MINUN Lv13               HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 
GULPIN Lv13              HP 70  ATK 43  DEF 53  SPATK 43  SPDEF 53  SPEED 40 
WINGULL Lv12             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv12             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PLUSLE Lv12              HP 60  ATK 50  DEF 40  SPATK 85  SPDEF 75  SPEED 95 
PLUSLE Lv13              HP 60  ATK 50  DEF 40  SPATK 85  SPDEF 75  SPEED 95 

Set #14 - ROUTE 110 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #15 - ROUTE 110 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WAILMER Lvs 10-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 25-30        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 30-35        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 20-25        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 35-40        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
WAILMER Lvs 40-45        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 

Set #16 - ROUTE 111 Grass/Cave (rate=10)
SANDSHREW Lv20           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv20            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
SANDSHREW Lv21           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv21            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
BALTOY Lv19              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
BALTOY Lv21              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
SANDSHREW Lv19           HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TRAPINCH Lv19            HP 45  ATK 100 DEF 45  SPATK 45  SPDEF 45  SPEED 10 
BALTOY Lv20              HP 40  ATK 40  DEF 55  SPATK 40  SPDEF 70  SPEED 55 
CACNEA Lv20              HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 
CACNEA Lv22              HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 
CACNEA Lv22              HP 50  ATK 85  DEF 40  SPATK 85  SPDEF 40  SPEED 35 

Set #17 - ROUTE 111 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 30-35         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 5-10          HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
GOLDEEN Lvs 20-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #18 - ROUTE 111 Rock Smash (rate=20)
GEODUDE Lvs 10-15        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 5-10         HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #19 - ROUTE 111 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-10         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
BARBOACH Lvs 10-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 25-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 30-35       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 20-25       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 35-40       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 40-45       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #20 - ROUTE 112 Grass/Cave (rate=20)
NUMEL Lv15               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv15               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MARILL Lv15              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
NUMEL Lv14               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv14               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MARILL Lv14              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
MARILL Lv16              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
NUMEL Lv16               HP 60  ATK 60  DEF 40  SPATK 65  SPDEF 45  SPEED 35 

Set #21 - ROUTE 113 Grass/Cave (rate=20)
SPINDA Lv15              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SPINDA Lv15              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SLUGMA Lv15              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
SPINDA Lv14              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SPINDA Lv14              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SLUGMA Lv14              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SLUGMA Lv16              HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SKARMORY Lv16            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
SPINDA Lv16              HP 60  ATK 60  DEF 60  SPATK 60  SPDEF 60  SPEED 60 
SKARMORY Lv16            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 

Set #22 - ROUTE 114 Grass/Cave (rate=20)
SWABLU Lv16              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
LOTAD Lv16               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
SWABLU Lv17              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
SWABLU Lv15              HP 45  ATK 40  DEF 60  SPATK 40  SPDEF 75  SPEED 50 
LOTAD Lv15               HP 40  ATK 30  DEF 30  SPATK 40  SPDEF 50  SPEED 30 
LOMBRE Lv16              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
LOMBRE Lv16              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
LOMBRE Lv18              HP 60  ATK 50  DEF 50  SPATK 60  SPDEF 70  SPEED 50 
SEVIPER Lv17             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
SEVIPER Lv15             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
SEVIPER Lv17             HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
NUZLEAF Lv15             HP 70  ATK 70  DEF 40  SPATK 60  SPDEF 40  SPEED 60 

Set #23 - ROUTE 114 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 30-35         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 5-10          HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
GOLDEEN Lvs 20-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #24 - ROUTE 114 Rock Smash (rate=20)
GEODUDE Lvs 10-15        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 5-10         HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 
GEODUDE Lvs 15-20        HP 40  ATK 80  DEF 100 SPATK 30  SPDEF 30  SPEED 20 

Set #25 - ROUTE 114 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-10         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
BARBOACH Lvs 10-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 25-30       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 30-35       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 20-25       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 35-40       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 
BARBOACH Lvs 40-45       HP 50  ATK 48  DEF 43  SPATK 46  SPDEF 41  SPEED 60 

Set #26 - ROUTE 116 Grass/Cave (rate=20)
POOCHYENA Lv6            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
WHISMUR Lv6              HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
NINCADA Lv6              HP 31  ATK 45  DEF 90  SPATK 30  SPDEF 30  SPEED 40 
ABRA Lv7                 HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 
NINCADA Lv7              HP 31  ATK 45  DEF 90  SPATK 30  SPDEF 30  SPEED 40 
TAILLOW Lv6              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
TAILLOW Lv7              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
TAILLOW Lv8              HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
POOCHYENA Lv7            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
POOCHYENA Lv8            HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
SKITTY Lv7               HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 
SKITTY Lv8               HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 

Set #27 - ROUTE 117 Grass/Cave (rate=20)
POOCHYENA Lv13           HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
POOCHYENA Lv14           HP 35  ATK 55  DEF 35  SPATK 30  SPDEF 30  SPEED 35 
ODDISH Lv14              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
MARILL Lv13              HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
ODDISH Lv13              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
ILLUMISE Lv13            HP 65  ATK 47  DEF 55  SPATK 73  SPDEF 75  SPEED 85 
ILLUMISE Lv13            HP 65  ATK 47  DEF 55  SPATK 73  SPDEF 75  SPEED 85 
ILLUMISE Lv14            HP 65  ATK 47  DEF 55  SPATK 73  SPDEF 75  SPEED 85 
ILLUMISE Lv14            HP 65  ATK 47  DEF 55  SPATK 73  SPDEF 75  SPEED 85 
VOLBEAT Lv13             HP 65  ATK 73  DEF 55  SPATK 47  SPDEF 75  SPEED 85 
SEEDOT Lv13              HP 40  ATK 40  DEF 50  SPATK 30  SPDEF 30  SPEED 30 

Set #28 - ROUTE 117 Surfing (rate=4)
MARILL Lvs 20-30         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 10-20         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 30-35         HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
MARILL Lvs 5-10          HP 70  ATK 20  DEF 50  SPATK 20  SPDEF 50  SPEED 40 
GOLDEEN Lvs 20-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 

Set #29 - ROUTE 117 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 5-10         HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
GOLDEEN Lvs 10-30        HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
CORPHISH Lvs 10-30       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 25-30       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 30-35       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 20-25       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 35-40       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 
CORPHISH Lvs 40-45       HP 43  ATK 80  DEF 65  SPATK 50  SPDEF 35  SPEED 35 

Set #30 - ROUTE 118 Grass/Cave (rate=20)
ZIGZAGOON Lv24           HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ELECTRIKE Lv24           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
ZIGZAGOON Lv26           HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
ELECTRIKE Lv26           HP 40  ATK 45  DEF 40  SPATK 65  SPDEF 40  SPEED 65 
LINOONE Lv26             HP 78  ATK 70  DEF 61  SPATK 50  SPDEF 61  SPEED 100
MANECTRIC Lv26           HP 70  ATK 75  DEF 60  SPATK 105 SPDEF 60  SPEED 105
WINGULL Lv25             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv25             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv26             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv26             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lv27             HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
KECLEON Lv25             HP 60  ATK 90  DEF 70  SPATK 60  SPDEF 120 SPEED 40 

Set #31 - ROUTE 118 Surfing (rate=4)
TENTACOOL Lvs 5-35       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
WINGULL Lvs 10-30        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
WINGULL Lvs 15-25        HP 40  ATK 30  DEF 30  SPATK 55  SPDEF 30  SPEED 85 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 
PELIPPER Lvs 25-30       HP 60  ATK 50  DEF 100 SPATK 85  SPDEF 70  SPEED 65 

Set #32 - ROUTE 118 Fishing (rate=30)
MAGIKARP Lvs 5-10        HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 5-10       HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
MAGIKARP Lvs 10-30       HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
TENTACOOL Lvs 10-30      HP 40  ATK 40  DEF 35  SPATK 50  SPDEF 100 SPEED 70 
CARVANHA Lvs 10-30       HP 45  ATK 90  DEF 20  SPATK 65  SPDEF 20  SPEED 65 
SHARPEDO Lvs 30-35       HP 70  ATK 120 DEF 40  SPATK 95  SPDEF 40  SPEED 95 
CARVANHA Lvs 30-35       HP 45  ATK 90  DEF 20  SPATK 65  SPDEF 20  SPEED 65 
CARVANHA Lvs 20-25       HP 45  ATK 90  DEF 20  SPATK 65  SPDEF 20  SPEED 65 
CARVANHA Lvs 35-40       HP 45  ATK 90  DEF 20  SPATK 65  SPDEF 20  SPEED 65 
CARVANHA Lvs 40-45       HP 45  ATK 90  DEF 20  SPATK 65  SPDEF 20  SPEED 65 

Set #33 - ROUTE 124 Surfing (rate=4)
